Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-26 22:45:20,16,2,Jeff Voss,Ian McInerney,0,0,0,0,0,0,0,0,0,0,0,11.799682,11.723164,-1.341605,0.8129771,0.6002825,0.84923667,0.48305085
2020-02-26 22:45:29,16,2,Ian McInerney,Gabe Stump,1,1,0,0,0,0,0,0,0,0,0,10.210772,9.957626,2.2595425,0.84923667,0.48305085,0.78816795,0.3834746
2020-02-26 22:46:38,16,3,Max Cohen,Victor Kao,0,0,0,0,0,0,0,1,0,0,0,13.342536,3.0367255,12.992366,0.71183205,0.42372882,0.36068702,0.39336157
2020-02-26 22:46:40,16,3,Victor Kao,Jeff Voss,0,0,0,0,0,0,0,0,0,0,1,17.072432,13.276836,10.732823,0.36068702,0.39336157,0.07061069,0.2605932
2020-02-26 22:46:43,16,3,Jeff Voss,Victor Kao,0,0,0,0,0,0,0,0,1,1,0,8.540769,-4.590398,-7.2022896,0.07061069,0.2605932,0.26526716,0.3064972
2020-02-26 22:46:52,16,3,Victor Kao,Max Cohen,0,0,0,0,0,1,0,0,0,0,1,9.244789,5.2259893,7.6259537,0.26526716,0.3064972,0.059160307,0.2542373
2020-02-26 22:47:05,16,3,Max Cohen,Ian McInerney,0,0,0,1,1,0,0,0,0,1,1,14.083619,14.053673,-0.9179389,0.059160307,0.2542373,0.08396947,0.11370057
2020-02-26 22:48:11,17,1,Andrew Edelman,Geo Zheng,0,0,0,0,0,0,0,0,1,0,0,12.256403,-8.121467,-9.17939,0.35877863,0.82274014,0.60687023,0.9039548
2020-02-26 22:48:18,17,1,Geo Zheng,Sam Alston,0,0,0,0,0,0,0,0,0,0,1,23.685629,18.855936,-14.333969,0.60687023,0.9039548,0.9942748,0.71539545
2020-02-26 22:48:22,17,1,Sam Alston,Juleon Robinson,0,0,0,0,0,0,0,0,0,1,1,12.288947,12.288136,0.14122099,0.9942748,0.71539545,0.990458,0.5925141
2020-02-26 22:48:29,17,1,Juleon Robinson,Andrew Edelman,0,0,0,0,0,0,0,0,1,1,0,17.803253,-9.745765,14.898855,0.990458,0.5925141,0.58778626,0.68997175
2020-02-26 22:48:38,17,1,Andrew Edelman,Juleon Robinson,0,0,0,0,0,0,0,1,0,0,0,14.094869,3.3192098,13.698473,0.58778626,0.68997175,0.21755725,0.65677965
2020-02-26 22:48:47,17,1,Juleon Robinson,Sam Alston,0,0,0,0,0,0,0,0,0,0,1,17.689837,16.87853,5.295801,0.21755725,0.65677965,0.07442748,0.48799434
2020-02-26 22:48:56,17,1,Sam Alston,Andrew Edelman,0,0,0,0,0,0,0,0,1,1,0,9.76713,-2.6836185,-9.391221,0.07442748,0.48799434,0.32824427,0.5148305
2020-02-26 22:49:10,17,1,Andrew Edelman,Jesse Gan,0,0,0,0,0,0,0,1,0,0,0,13.822799,4.5197754,-13.062978,0.32824427,0.5148305,0.6812977,0.46963277
2020-02-26 22:49:23,17,1,Jesse Gan,Andrew Edelman,0,0,0,0,0,0,0,0,1,0,0,8.014933,-1.977402,7.767176,0.6812977,0.46963277,0.47137403,0.4894068
2020-02-26 22:49:28,17,1,Andrew Edelman,Juleon Robinson,0,0,0,0,0,0,0,0,0,0,0,11.590282,9.957629,5.931297,0.47137403,0.4894068,0.3110687,0.3898305
2020-02-26 22:49:36,17,1,Juleon Robinson,Sam Alston,1,1,0,0,0,0,0,0,0,0,0,14.9252,14.901129,0.8473281,0.3110687,0.3898305,0.28816795,0.24081922
2020-02-26 22:50:39,18,1,Owen Marschall,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,11.084631,4.8728824,-9.956107,0.22900763,0.7323446,0.4980916,0.6836158
2020-02-26 22:50:41,18,1,Max Cohen,Sam Pollack,0,0,0,0,0,1,0,0,0,0,0,15.243326,10.310734,-11.227099,0.4980916,0.6836158,0.8015267,0.5805085
